,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,index,tag,data,titulo,link,texto,date,title,text
649,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,9.0,,,,,,,,,,,,,,,,,,,,,STF ,,,https://www.jornaldacidadeonline.com.br/noticias/31189/mais-um-plano-em-curso-barroso-parece-agir-para-impedir-que-bolsonaro-tenha-partido-para-se-candidatar-em-2022,,11/07/2021,Mais um plano em curso: Barroso parece agir para impedir que Bolsonaro tenha partido para se candidatar em 2022,
650,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,10.0,,,,,,,,,,,,,,,,,,,,,Maria Flor ,,,https://www.jornaldacidadeonline.com.br/noticias/31193/maria-flor-equotsurtaequot-novamente-e-faz-video-equotmotivacionalequot-exalando-odio-contra-bolsonaro-veja-o-video,,11/07/2021,"Maria Flor ""surta"" novamente e faz vídeo ""motivacional"" exalando ódio contra Bolsonaro (veja o vídeo)",
651,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,11.0,,,,,,,,,,,,,,,,,,,,,Seleção Brasileira ,,,https://www.jornaldacidadeonline.com.br/noticias/31191/jean-wyllys-comemora-vitoria-da-argentina-e-ataca-neymar,,11/07/2021,Jean Wyllys comemora vitória da Argentina e ataca Neymar,
652,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,12.0,,,,,,,,,,,,,,,,,,,,,Guerra Civil ,,,https://www.jornaldacidadeonline.com.br/noticias/31246/voto-impresso-e-auditavel-ja,,13/07/2021,Voto impresso e auditável já!,
653,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,13.0,,,,,,,,,,,,,,,,,,,,,Xuxa ,,,https://www.jornaldacidadeonline.com.br/noticias/31245/com-aparente-desequilibrio-emocional-xuxa-se-apega-a-narrativas-e-mentiras-para-atacar-o-governo,,13/07/2021,"Com aparente desequilíbrio emocional, Xuxa se apega a narrativas e mentiras para atacar o governo",
654,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,14.0,,,,,,,,,,,,,,,,,,,,,Porte de Arma ,,,https://www.jornaldacidadeonline.com.br/noticias/31244/a-gente-precisa-ter-o-poder-de-defender-nossas-familias-ressalta-zambelli-no-evento-do-movimento-pro-armas-veja-o-video,,13/07/2021,"“A gente precisa ter o poder de defender nossas famílias”, ressalta Zambelli no evento do Movimento Pró-Armas (veja o vídeo)",
655,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,15.0,,,,,,,,,,,,,,,,,,,,,Amanda Klein ,,,https://www.jornaldacidadeonline.com.br/noticias/31243/amanda-klein-inventa-a-corrupcao-de-conto-de-fadas-e-e-detonada-por-colegas-jornalistas-veja-o-video,,12/07/2021,Amanda Klein inventa a “corrupção de conto de fadas” e é detonada por colegas jornalistas (veja o vídeo),
656,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,16.0,,,,,,,,,,,,,,,,,,,,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31237/absurdo-mst-convoca-militantes-para-defender-governo-cubano-contra-protestos-da-populacao-veja-o-video,,12/07/2021,Absurdo - MST convoca militantes para defender governo cubano contra protestos da população (veja o vídeo),
657,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,17.0,,,,,,,,,,,,,,,,,,,,,Voto Impresso Auditável ,,,https://www.jornaldacidadeonline.com.br/noticias/31207/quem-tem-medo-do-voto-impresso-auditavel,,12/07/2021,Quem tem medo do voto impresso auditável?,
658,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,18.0,,,,,,,,,,,,,,,,,,,,,Venezuela ,,,https://www.jornaldacidadeonline.com.br/noticias/31234/urgente-encapuzados-e-armados-da-ditadura-venezuelana-de-maduro-invadem-a-casa-de-guaido-veja-o-video,,12/07/2021,URGENTE: Homens encapuzados e armados da ditadura venezuelana de Maduro invadem a casa de Guaidó (veja o vídeo),
659,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,19.0,,,,,,,,,,,,,,,,,,,,,Datafolha ,,,https://www.jornaldacidadeonline.com.br/noticias/31202/historico-mostra-que-pesquisa-do-datafolha-e-mais-imprecisa-do-que-tentar-adivinhar-veja-o-video,,12/07/2021,Datafolha: Incompetência ou mau-caratismo? (veja o vídeo),
660,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,20.0,,,,,,,,,,,,,,,,,,,,,Passaporte Sanitário ,,,https://www.jornaldacidadeonline.com.br/noticias/31213/passaporte-da-vacina-ditadura-sanitaria-e-violacao-aos-direitos-humanos,,12/07/2021,"Passaporte sanitário, ditadura sanitária e violação aos direitos humanos",
661,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,21.0,,,,,,,,,,,,,,,,,,,,,Jair Bolsonaro ,,,https://www.jornaldacidadeonline.com.br/noticias/31203/renan-ironiza-facada-que-quase-tirou-a-vida-do-presidente,,12/07/2021,Renan ironiza facada que quase tirou a vida do presidente,
662,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,22.0,,,,,,,,,,,,,,,,,,,,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31200/povo-cubano-vive-um-dos-piores-momentos-de-sua-historia,,12/07/2021,Povo cubano vive um dos piores momentos de sua história,
663,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,23.0,,,,,,,,,,,,,,,,,,,,,Globo ,,,https://www.jornaldacidadeonline.com.br/noticias/31201/ao-vivo-galvao-fica-irritado-e-perde-a-cabeca-com-equipe-da-globo-veja-o-video,,12/07/2021,"Ao vivo, Galvão fica irritado e perde a cabeça com equipe da Globo (veja o vídeo)",
664,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,24.0,,,,,,,,,,,,,,,,,,,,,Zeca Dirceu ,,,https://www.jornaldacidadeonline.com.br/noticias/31199/zeca-dirceu-tenta-equotlacrarequot-e-leva-resposta-desmoralizante-do-ministro-da-educacao-veja-o-video,,12/07/2021,"Zeca Dirceu tenta ""lacrar"" e leva resposta desmoralizante do ministro da Educação (veja o vídeo)",
665,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,25.0,,,,,,,,,,,,,,,,,,,,,Partido Comunista Chinês ,,,https://www.jornaldacidadeonline.com.br/noticias/31125/lula-rasga-elogios-a-ditadura-chinesa-e-declara-equotpartido-forte-um-estado-forte-porque-tem-pulso-tem-voz-de-comandoequot,,12/07/2021,"Lula rasga elogios a ditadura chinesa e declara: ""Partido forte, um estado forte, porque tem pulso, tem voz de comando""",
666,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,26.0,,,,,,,,,,,,,,,,,,,,,TSE ,,,https://www.jornaldacidadeonline.com.br/noticias/31185/exclusivo-as-articulacoes-nos-bastidores-contra-a-aprovacao-do-voto-impresso-auditavel-veja-o-video,,12/07/2021,Exclusivo: As articulações nos bastidores contra a aprovação do voto impresso auditável (veja o vídeo),
667,667.0,667.0,667.0,667.0,667.0,667.0,667.0,667.0,27.0,,,,,,,,,,,,,,,,,,,,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31195/abaixo-a-ditadura-povo-desesperado-sai-as-ruas-contra-o-governo-cubano-veja-o-video,,12/07/2021,“Abaixo a Ditadura”: Povo desesperado sai às ruas contra o governo cubano (veja o vídeo),
668,668.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,28.0,,,,,,,,,,,,,,,,,,,,,Voto Impresso Auditável ,,,https://www.jornaldacidadeonline.com.br/noticias/31109/ser-ou-nao-ser-auditavel-quem-e-contra-e-contra-a-liberdade-e-a-nacao-veja-o-video,,12/07/2021,"Ser ou não ser auditável: Quem é contra, é contra a liberdade e a nação (veja o vídeo)",
669,669.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,29.0,,,,,,,,,,,,,,,,,,,,,motociata ,,,https://www.jornaldacidadeonline.com.br/noticias/31192/motorista-de-uber-equotesquerdopataequot-expulsa-do-carro-apoiadora-de-bolsonaro-em-poa-veja-o-video,,11/07/2021,"Motorista de Uber ""esquerdopata"" expulsa do carro apoiadora de Bolsonaro, em POA (veja o vídeo)",
670,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,30.0,,,,,,,,,,,,,,,,,,,,,The Economist ,,,https://www.jornaldacidadeonline.com.br/noticias/30326/the-economiste39ve-lied-about-brazil,,10/06/2021,The Economist lied about Brazil!,
671,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,31.0,,,,,,,,,,,,,,,,,,,,,CPI da Covid ,,,https://www.jornaldacidadeonline.com.br/noticias/31115/as-decisoes-de-fachin-tem-fortalecido-as-faccoes-criminosas-aponta-prf-que-exerce-o-mandato-de-deputado-veja-o-video,,11/07/2021,"As decisões de Fachin tem fortalecido as facções criminosas, aponta PRF que exerce o mandato de deputado (veja o vídeo)",
672,672.0,672.0,672.0,672.0,672.0,672.0,672.0,0.0,,,,,,,,,,,,,,,,,,,,,,CPI da Covid ,,,https://www.jornaldacidadeonline.com.br/noticias/31247/o-pedido-de-prisao-de-alexandre-de-moraes-uma-jogada-brilhante-com-inumeros-reflexos,,13/07/2021,O pedido de prisão de Alexandre de Moraes: Uma jogada brilhante com inúmeros reflexos,
673,673.0,673.0,673.0,673.0,673.0,673.0,673.0,1.0,,,,,,,,,,,,,,,,,,,,,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31236/imagens-do-levante-contra-o-regime-comunista-em-cuba-continuam-chegando--fotografo-foi-ferido-no-rosto-veja-o-video,,12/07/2021,Imagens do levante contra o regime comunista em Cuba – Fotógrafo foi ferido no rosto (veja o vídeo),
674,674.0,674.0,674.0,674.0,674.0,674.0,674.0,2.0,,,,,,,,,,,,,,,,,,,,,,Lula ,,,https://www.jornaldacidadeonline.com.br/noticias/31241/depois-da-dura-resposta-das-forcas-armadas-lula-ataca-militares-veja-o-video,,12/07/2021,"Depois da dura resposta das Forças Armadas, Lula ataca militares (veja o vídeo)",
675,675.0,675.0,675.0,675.0,675.0,675.0,675.0,3.0,,,,,,,,,,,,,,,,,,,,,,Apreensão ,,,https://www.jornaldacidadeonline.com.br/noticias/31240/policia-faz-a-maior-apreensao-de-drogas-da-historia-do-brasil,,12/07/2021,Polícia faz a maior apreensão de drogas da história do Brasil,
676,676.0,676.0,676.0,676.0,676.0,676.0,676.0,4.0,,,,,,,,,,,,,,,,,,,,,,Marcos Rogério ,,,https://www.jornaldacidadeonline.com.br/noticias/31219/marcos-rogerio-faz-reflexao-sobre-texto-biblico-equotum-desenho-do-que-esta-acontecendo-hojeequot-veja-o-video,,12/07/2021,"Marcos Rogério faz reflexão sobre texto bíblico: ""Um desenho do que está acontecendo hoje"" (veja o vídeo)",
677,677.0,677.0,677.0,677.0,677.0,677.0,677.0,5.0,,,,,,,,,,,,,,,,,,,,,,Guerra ,,,https://www.jornaldacidadeonline.com.br/noticias/31197/cristaos-em-guerra-cada-dia-que-passa-querem-nos-colocar-de-joelhos-em-frente-ao-mal,,12/07/2021,Cristãos em Guerra: Cada dia que passa querem nos colocar de joelhos em frente ao mal,
678,678.0,678.0,678.0,678.0,678.0,678.0,678.0,6.0,,,,,,,,,,,,,,,,,,,,,,Tarcísio de Freitas ,,,https://www.jornaldacidadeonline.com.br/noticias/31179/tarcisio-e-homenageado-com-a-equotdistincao-maximaequot-da-assembleia-legislativa-do-rs,,12/07/2021,"Tarcísio é homenageado com a ""distinção máxima"" da Assembleia Legislativa do RS",
679,679.0,679.0,679.0,679.0,679.0,679.0,679.0,7.0,,,,,,,,,,,,,,,,,,,,,,Maju Coutinho ,,,https://www.jornaldacidadeonline.com.br/noticias/31196/a-confirmacao-do-afastamento-de-maju-coutinho-do-jornal-hoje-o-choro-e-livre,,12/07/2021,O afastamento de Maju Coutinho do Jornal Hoje para apresentar o “Criança Esperança”: “O choro é livre”,
680,680.0,680.0,680.0,680.0,680.0,680.0,680.0,8.0,,,,,,,,,,,,,,,,,,,,,,CPI da Pandemia ,,,https://www.jornaldacidadeonline.com.br/noticias/31194/a-cpi-dos-quadrupedes-veja-o-video,,11/07/2021,A CPI dos Quadrúpedes (veja o vídeo),
681,681.0,681.0,681.0,681.0,681.0,681.0,681.0,9.0,,,,,,,,,,,,,,,,,,,,,,STF ,,,https://www.jornaldacidadeonline.com.br/noticias/31189/mais-um-plano-em-curso-barroso-parece-agir-para-impedir-que-bolsonaro-tenha-partido-para-se-candidatar-em-2022,,11/07/2021,Mais um plano em curso: Barroso parece agir para impedir que Bolsonaro tenha partido para se candidatar em 2022,
682,682.0,682.0,682.0,682.0,682.0,682.0,682.0,10.0,,,,,,,,,,,,,,,,,,,,,,Maria Flor ,,,https://www.jornaldacidadeonline.com.br/noticias/31193/maria-flor-equotsurtaequot-novamente-e-faz-video-equotmotivacionalequot-exalando-odio-contra-bolsonaro-veja-o-video,,11/07/2021,"Maria Flor ""surta"" novamente e faz vídeo ""motivacional"" exalando ódio contra Bolsonaro (veja o vídeo)",
683,683.0,683.0,683.0,683.0,683.0,683.0,683.0,11.0,,,,,,,,,,,,,,,,,,,,,,Seleção Brasileira ,,,https://www.jornaldacidadeonline.com.br/noticias/31191/jean-wyllys-comemora-vitoria-da-argentina-e-ataca-neymar,,11/07/2021,Jean Wyllys comemora vitória da Argentina e ataca Neymar,
684,684.0,684.0,684.0,684.0,684.0,684.0,684.0,12.0,,,,,,,,,,,,,,,,,,,,,,Guerra Civil ,,,https://www.jornaldacidadeonline.com.br/noticias/31246/voto-impresso-e-auditavel-ja,,13/07/2021,Voto impresso e auditável já!,
685,685.0,685.0,685.0,685.0,685.0,685.0,685.0,13.0,,,,,,,,,,,,,,,,,,,,,,Xuxa ,,,https://www.jornaldacidadeonline.com.br/noticias/31245/com-aparente-desequilibrio-emocional-xuxa-se-apega-a-narrativas-e-mentiras-para-atacar-o-governo,,13/07/2021,"Com aparente desequilíbrio emocional, Xuxa se apega a narrativas e mentiras para atacar o governo",
686,686.0,686.0,686.0,686.0,686.0,686.0,686.0,14.0,,,,,,,,,,,,,,,,,,,,,,Porte de Arma ,,,https://www.jornaldacidadeonline.com.br/noticias/31244/a-gente-precisa-ter-o-poder-de-defender-nossas-familias-ressalta-zambelli-no-evento-do-movimento-pro-armas-veja-o-video,,13/07/2021,"“A gente precisa ter o poder de defender nossas famílias”, ressalta Zambelli no evento do Movimento Pró-Armas (veja o vídeo)",
687,687.0,687.0,687.0,687.0,687.0,687.0,687.0,15.0,,,,,,,,,,,,,,,,,,,,,,Amanda Klein ,,,https://www.jornaldacidadeonline.com.br/noticias/31243/amanda-klein-inventa-a-corrupcao-de-conto-de-fadas-e-e-detonada-por-colegas-jornalistas-veja-o-video,,12/07/2021,Amanda Klein inventa a “corrupção de conto de fadas” e é detonada por colegas jornalistas (veja o vídeo),
688,688.0,688.0,688.0,688.0,688.0,688.0,688.0,16.0,,,,,,,,,,,,,,,,,,,,,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31237/absurdo-mst-convoca-militantes-para-defender-governo-cubano-contra-protestos-da-populacao-veja-o-video,,12/07/2021,Absurdo - MST convoca militantes para defender governo cubano contra protestos da população (veja o vídeo),
689,689.0,689.0,689.0,689.0,689.0,689.0,689.0,17.0,,,,,,,,,,,,,,,,,,,,,,Voto Impresso Auditável ,,,https://www.jornaldacidadeonline.com.br/noticias/31207/quem-tem-medo-do-voto-impresso-auditavel,,12/07/2021,Quem tem medo do voto impresso auditável?,
690,690.0,690.0,690.0,690.0,690.0,690.0,690.0,18.0,,,,,,,,,,,,,,,,,,,,,,Venezuela ,,,https://www.jornaldacidadeonline.com.br/noticias/31234/urgente-encapuzados-e-armados-da-ditadura-venezuelana-de-maduro-invadem-a-casa-de-guaido-veja-o-video,,12/07/2021,URGENTE: Homens encapuzados e armados da ditadura venezuelana de Maduro invadem a casa de Guaidó (veja o vídeo),
691,691.0,691.0,691.0,691.0,691.0,691.0,691.0,19.0,,,,,,,,,,,,,,,,,,,,,,Datafolha ,,,https://www.jornaldacidadeonline.com.br/noticias/31202/historico-mostra-que-pesquisa-do-datafolha-e-mais-imprecisa-do-que-tentar-adivinhar-veja-o-video,,12/07/2021,Datafolha: Incompetência ou mau-caratismo? (veja o vídeo),
692,692.0,692.0,692.0,692.0,692.0,692.0,692.0,20.0,,,,,,,,,,,,,,,,,,,,,,Passaporte Sanitário ,,,https://www.jornaldacidadeonline.com.br/noticias/31213/passaporte-da-vacina-ditadura-sanitaria-e-violacao-aos-direitos-humanos,,12/07/2021,"Passaporte sanitário, ditadura sanitária e violação aos direitos humanos",
693,693.0,693.0,693.0,693.0,693.0,693.0,693.0,21.0,,,,,,,,,,,,,,,,,,,,,,Jair Bolsonaro ,,,https://www.jornaldacidadeonline.com.br/noticias/31203/renan-ironiza-facada-que-quase-tirou-a-vida-do-presidente,,12/07/2021,Renan ironiza facada que quase tirou a vida do presidente,
694,694.0,694.0,694.0,694.0,694.0,694.0,694.0,22.0,,,,,,,,,,,,,,,,,,,,,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31200/povo-cubano-vive-um-dos-piores-momentos-de-sua-historia,,12/07/2021,Povo cubano vive um dos piores momentos de sua história,
695,695.0,695.0,695.0,695.0,695.0,695.0,695.0,23.0,,,,,,,,,,,,,,,,,,,,,,Globo ,,,https://www.jornaldacidadeonline.com.br/noticias/31201/ao-vivo-galvao-fica-irritado-e-perde-a-cabeca-com-equipe-da-globo-veja-o-video,,12/07/2021,"Ao vivo, Galvão fica irritado e perde a cabeça com equipe da Globo (veja o vídeo)",
696,696.0,696.0,696.0,696.0,696.0,696.0,696.0,24.0,,,,,,,,,,,,,,,,,,,,,,Zeca Dirceu ,,,https://www.jornaldacidadeonline.com.br/noticias/31199/zeca-dirceu-tenta-equotlacrarequot-e-leva-resposta-desmoralizante-do-ministro-da-educacao-veja-o-video,,12/07/2021,"Zeca Dirceu tenta ""lacrar"" e leva resposta desmoralizante do ministro da Educação (veja o vídeo)",
697,697.0,697.0,697.0,697.0,697.0,697.0,697.0,25.0,,,,,,,,,,,,,,,,,,,,,,Partido Comunista Chinês ,,,https://www.jornaldacidadeonline.com.br/noticias/31125/lula-rasga-elogios-a-ditadura-chinesa-e-declara-equotpartido-forte-um-estado-forte-porque-tem-pulso-tem-voz-de-comandoequot,,12/07/2021,"Lula rasga elogios a ditadura chinesa e declara: ""Partido forte, um estado forte, porque tem pulso, tem voz de comando""",
698,698.0,698.0,698.0,698.0,698.0,698.0,698.0,26.0,,,,,,,,,,,,,,,,,,,,,,TSE ,,,https://www.jornaldacidadeonline.com.br/noticias/31185/exclusivo-as-articulacoes-nos-bastidores-contra-a-aprovacao-do-voto-impresso-auditavel-veja-o-video,,12/07/2021,Exclusivo: As articulações nos bastidores contra a aprovação do voto impresso auditável (veja o vídeo),
699,699.0,699.0,699.0,699.0,699.0,699.0,699.0,27.0,,,,,,,,,,,,,,,,,,,,,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31195/abaixo-a-ditadura-povo-desesperado-sai-as-ruas-contra-o-governo-cubano-veja-o-video,,12/07/2021,“Abaixo a Ditadura”: Povo desesperado sai às ruas contra o governo cubano (veja o vídeo),
700,700.0,700.0,700.0,700.0,700.0,700.0,700.0,28.0,,,,,,,,,,,,,,,,,,,,,,Voto Impresso Auditável ,,,https://www.jornaldacidadeonline.com.br/noticias/31109/ser-ou-nao-ser-auditavel-quem-e-contra-e-contra-a-liberdade-e-a-nacao-veja-o-video,,12/07/2021,"Ser ou não ser auditável: Quem é contra, é contra a liberdade e a nação (veja o vídeo)",
701,701.0,701.0,701.0,701.0,701.0,701.0,701.0,29.0,,,,,,,,,,,,,,,,,,,,,,motociata ,,,https://www.jornaldacidadeonline.com.br/noticias/31192/motorista-de-uber-equotesquerdopataequot-expulsa-do-carro-apoiadora-de-bolsonaro-em-poa-veja-o-video,,11/07/2021,"Motorista de Uber ""esquerdopata"" expulsa do carro apoiadora de Bolsonaro, em POA (veja o vídeo)",
702,702.0,702.0,702.0,702.0,702.0,702.0,702.0,30.0,,,,,,,,,,,,,,,,,,,,,,The Economist ,,,https://www.jornaldacidadeonline.com.br/noticias/30326/the-economiste39ve-lied-about-brazil,,10/06/2021,The Economist lied about Brazil!,
703,703.0,703.0,703.0,703.0,703.0,703.0,703.0,31.0,,,,,,,,,,,,,,,,,,,,,,CPI da Covid ,,,https://www.jornaldacidadeonline.com.br/noticias/31115/as-decisoes-de-fachin-tem-fortalecido-as-faccoes-criminosas-aponta-prf-que-exerce-o-mandato-de-deputado-veja-o-video,,11/07/2021,"As decisões de Fachin tem fortalecido as facções criminosas, aponta PRF que exerce o mandato de deputado (veja o vídeo)",
704,704.0,704.0,704.0,704.0,704.0,704.0,0.0,,,,,,,,,,,,,,,,,,,,,,,CPI da Covid ,,,https://www.jornaldacidadeonline.com.br/noticias/31247/o-pedido-de-prisao-de-alexandre-de-moraes-uma-jogada-brilhante-com-inumeros-reflexos,,13/07/2021,O pedido de prisão de Alexandre de Moraes: Uma jogada brilhante com inúmeros reflexos,
705,705.0,705.0,705.0,705.0,705.0,705.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31236/imagens-do-levante-contra-o-regime-comunista-em-cuba-continuam-chegando--fotografo-foi-ferido-no-rosto-veja-o-video,,12/07/2021,Imagens do levante contra o regime comunista em Cuba – Fotógrafo foi ferido no rosto (veja o vídeo),
706,706.0,706.0,706.0,706.0,706.0,706.0,2.0,,,,,,,,,,,,,,,,,,,,,,,Lula ,,,https://www.jornaldacidadeonline.com.br/noticias/31241/depois-da-dura-resposta-das-forcas-armadas-lula-ataca-militares-veja-o-video,,12/07/2021,"Depois da dura resposta das Forças Armadas, Lula ataca militares (veja o vídeo)",
707,707.0,707.0,707.0,707.0,707.0,707.0,3.0,,,,,,,,,,,,,,,,,,,,,,,Apreensão ,,,https://www.jornaldacidadeonline.com.br/noticias/31240/policia-faz-a-maior-apreensao-de-drogas-da-historia-do-brasil,,12/07/2021,Polícia faz a maior apreensão de drogas da história do Brasil,
708,708.0,708.0,708.0,708.0,708.0,708.0,4.0,,,,,,,,,,,,,,,,,,,,,,,Marcos Rogério ,,,https://www.jornaldacidadeonline.com.br/noticias/31219/marcos-rogerio-faz-reflexao-sobre-texto-biblico-equotum-desenho-do-que-esta-acontecendo-hojeequot-veja-o-video,,12/07/2021,"Marcos Rogério faz reflexão sobre texto bíblico: ""Um desenho do que está acontecendo hoje"" (veja o vídeo)",
709,709.0,709.0,709.0,709.0,709.0,709.0,5.0,,,,,,,,,,,,,,,,,,,,,,,Guerra ,,,https://www.jornaldacidadeonline.com.br/noticias/31197/cristaos-em-guerra-cada-dia-que-passa-querem-nos-colocar-de-joelhos-em-frente-ao-mal,,12/07/2021,Cristãos em Guerra: Cada dia que passa querem nos colocar de joelhos em frente ao mal,
710,710.0,710.0,710.0,710.0,710.0,710.0,6.0,,,,,,,,,,,,,,,,,,,,,,,Tarcísio de Freitas ,,,https://www.jornaldacidadeonline.com.br/noticias/31179/tarcisio-e-homenageado-com-a-equotdistincao-maximaequot-da-assembleia-legislativa-do-rs,,12/07/2021,"Tarcísio é homenageado com a ""distinção máxima"" da Assembleia Legislativa do RS",
711,711.0,711.0,711.0,711.0,711.0,711.0,7.0,,,,,,,,,,,,,,,,,,,,,,,Maju Coutinho ,,,https://www.jornaldacidadeonline.com.br/noticias/31196/a-confirmacao-do-afastamento-de-maju-coutinho-do-jornal-hoje-o-choro-e-livre,,12/07/2021,O afastamento de Maju Coutinho do Jornal Hoje para apresentar o “Criança Esperança”: “O choro é livre”,
712,712.0,712.0,712.0,712.0,712.0,712.0,8.0,,,,,,,,,,,,,,,,,,,,,,,CPI da Pandemia ,,,https://www.jornaldacidadeonline.com.br/noticias/31194/a-cpi-dos-quadrupedes-veja-o-video,,11/07/2021,A CPI dos Quadrúpedes (veja o vídeo),
713,713.0,713.0,713.0,713.0,713.0,713.0,9.0,,,,,,,,,,,,,,,,,,,,,,,STF ,,,https://www.jornaldacidadeonline.com.br/noticias/31189/mais-um-plano-em-curso-barroso-parece-agir-para-impedir-que-bolsonaro-tenha-partido-para-se-candidatar-em-2022,,11/07/2021,Mais um plano em curso: Barroso parece agir para impedir que Bolsonaro tenha partido para se candidatar em 2022,
714,714.0,714.0,714.0,714.0,714.0,714.0,10.0,,,,,,,,,,,,,,,,,,,,,,,Maria Flor ,,,https://www.jornaldacidadeonline.com.br/noticias/31193/maria-flor-equotsurtaequot-novamente-e-faz-video-equotmotivacionalequot-exalando-odio-contra-bolsonaro-veja-o-video,,11/07/2021,"Maria Flor ""surta"" novamente e faz vídeo ""motivacional"" exalando ódio contra Bolsonaro (veja o vídeo)",
715,715.0,715.0,715.0,715.0,715.0,715.0,11.0,,,,,,,,,,,,,,,,,,,,,,,Seleção Brasileira ,,,https://www.jornaldacidadeonline.com.br/noticias/31191/jean-wyllys-comemora-vitoria-da-argentina-e-ataca-neymar,,11/07/2021,Jean Wyllys comemora vitória da Argentina e ataca Neymar,
716,716.0,716.0,716.0,716.0,716.0,716.0,12.0,,,,,,,,,,,,,,,,,,,,,,,Guerra Civil ,,,https://www.jornaldacidadeonline.com.br/noticias/31246/voto-impresso-e-auditavel-ja,,13/07/2021,Voto impresso e auditável já!,
717,717.0,717.0,717.0,717.0,717.0,717.0,13.0,,,,,,,,,,,,,,,,,,,,,,,Xuxa ,,,https://www.jornaldacidadeonline.com.br/noticias/31245/com-aparente-desequilibrio-emocional-xuxa-se-apega-a-narrativas-e-mentiras-para-atacar-o-governo,,13/07/2021,"Com aparente desequilíbrio emocional, Xuxa se apega a narrativas e mentiras para atacar o governo",
